# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
PLEKHO1	ENSCAFG00000011742	ENSCAFT00000018653	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
PLIN4	ENSCAFG00000015323	ENSCAFT00000024326	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PLIN4	ENSCAFG00000015323	ENSCAFT00000043878	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PLIN4	ENSCAFG00000015323	ENSCAFT00000049351	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PLIN5	ENSCAFG00000019018	ENSCAFT00000030208	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLK3	ENSCAFG00000004713	ENSCAFT00000007621	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PLOD3	ENSCAFG00000013860	ENSCAFT00000022041	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PLP1	ENSCAFG00000017811	ENSCAFT00000028257	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PLPPR1	ENSCAFG00000002586	ENSCAFT00000004066	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PLXDC1	ENSCAFG00000016530	ENSCAFT00000026180	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PLXNA2	ENSCAFG00000011756	ENSCAFT00000002159	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
PLXNA2	ENSCAFG00000011756	ENSCAFT00000018802	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
PLXNB2	ENSCAFG00000000673	ENSCAFT00000001052	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PLXNB2	ENSCAFG00000000673	ENSCAFT00000045126	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PLXNB3	ENSCAFG00000019270	ENSCAFT00000030608	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PLXND1	ENSCAFG00000004613	ENSCAFT00000007454	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PM20D2	ENSCAFG00000003096	ENSCAFT00000004967	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
PMAIP1	ENSCAFG00000023829	ENSCAFT00000036863	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PML	ENSCAFG00000025384	ENSCAFT00000028343	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PMM2	ENSCAFG00000019010	ENSCAFT00000030200	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PMP22	ENSCAFG00000017913	ENSCAFT00000028432	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PNISR	ENSCAFG00000003471	ENSCAFT00000005590	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PNKD	ENSCAFG00000014632	ENSCAFT00000023229	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PNMA6A	ENSCAFG00000019180	ENSCAFT00000030449	protein_coding	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
POC1B	ENSCAFG00000006105	ENSCAFT00000009886	protein_coding	0	0	0	3	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
POC1B	ENSCAFG00000006105	ENSCAFT00000015651	protein_coding	0	0	0	3	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
POC5	ENSCAFG00000009352	ENSCAFT00000014892	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
POC5	ENSCAFG00000009352	ENSCAFT00000035934	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PODNL1	ENSCAFG00000016521	ENSCAFT00000026169	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
POLD1	ENSCAFG00000002937	ENSCAFT00000004726	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
POLD1	ENSCAFG00000002937	ENSCAFT00000045094	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
POLH	ENSCAFG00000001910	ENSCAFT00000003028	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
POLR2I	ENSCAFG00000006601	ENSCAFT00000010649	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POLR2M	ENSCAFG00000031678	ENSCAFT00000025839	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
POLR3A	ENSCAFG00000015546	ENSCAFT00000024699	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
POLR3A	ENSCAFG00000015546	ENSCAFT00000047369	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
POLR3E	ENSCAFG00000017733	ENSCAFT00000028130	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
POLR3E	ENSCAFG00000017733	ENSCAFT00000048365	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
POLRMT	ENSCAFG00000019711	ENSCAFT00000031345	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
POLRMT	ENSCAFG00000019711	ENSCAFT00000031361	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
POLRMT	ENSCAFG00000019711	ENSCAFT00000046349	protein_coding	0	0	1	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
POMGNT1	ENSCAFG00000004294	ENSCAFT00000006914	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
POMT2	ENSCAFG00000017178	ENSCAFT00000027201	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PORCN	ENSCAFG00000015435	ENSCAFT00000024529	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
POSTN	ENSCAFG00000006073	ENSCAFT00000009843	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
POSTN	ENSCAFG00000006073	ENSCAFT00000039500	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
POU2F1	ENSCAFG00000015512	ENSCAFT00000024667	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
POU2F1	ENSCAFG00000015512	ENSCAFT00000024676	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
POU3F1	ENSCAFG00000003201	ENSCAFT00000005140	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
POU3F3	ENSCAFG00000003463	ENSCAFT00000005568	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PPCDC	ENSCAFG00000017983	ENSCAFT00000028564	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
PPEF2	ENSCAFG00000008501	ENSCAFT00000013495	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
PPFIA1	ENSCAFG00000010544	ENSCAFT00000016827	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
PPFIA1	ENSCAFG00000010544	ENSCAFT00000046818	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
PPFIBP1	ENSCAFG00000010994	ENSCAFT00000048372	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
PPID	ENSCAFG00000008691	ENSCAFT00000013803	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PPIP5K2	ENSCAFG00000007519	ENSCAFT00000012054	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PPIP5K2	ENSCAFG00000007519	ENSCAFT00000046421	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PPM1E	ENSCAFG00000030155	ENSCAFT00000048826	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
PPP1R12A	ENSCAFG00000005779	ENSCAFT00000009326	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PPP1R12A	ENSCAFG00000005779	ENSCAFT00000046909	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PPP1R12C	ENSCAFG00000002626	ENSCAFT00000004129	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PPP1R12C	ENSCAFG00000002626	ENSCAFT00000045040	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPP1R16A	ENSCAFG00000001636	ENSCAFT00000002573	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PPP1R16A	ENSCAFG00000001636	ENSCAFT00000037819	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PPP1R1B	ENSCAFG00000016396	ENSCAFT00000026001	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PPP1R2	ENSCAFG00000032648	ENSCAFT00000047367	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PPP1R27	ENSCAFG00000005853	ENSCAFT00000009434	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPP1R3F	ENSCAFG00000015938	ENSCAFT00000025245	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PPP1R3F	ENSCAFG00000015938	ENSCAFT00000043051	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPP2R1A	ENSCAFG00000002772	ENSCAFT00000004430	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPP2R2A	ENSCAFG00000008850	ENSCAFT00000014085	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
PPP2R2A	ENSCAFG00000008850	ENSCAFT00000045269	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
PPP2R3A	ENSCAFG00000007061	ENSCAFT00000011324	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PPP2R3C	ENSCAFG00000013360	ENSCAFT00000021215	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PPP2R5C	ENSCAFG00000017948	ENSCAFT00000028497	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
PPP2R5C	ENSCAFG00000017948	ENSCAFT00000028498	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
PPP2R5E	ENSCAFG00000015787	ENSCAFT00000036898	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PPP6R1	ENSCAFG00000002608	ENSCAFT00000004103	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PPP6R1	ENSCAFG00000002608	ENSCAFT00000046834	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPT2-EGFL8	ENSCAFG00000000766	ENSCAFT00000001193	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PPT2-EGFL8	ENSCAFG00000000766	ENSCAFT00000048253	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PPWD1	ENSCAFG00000007415	ENSCAFT00000011894	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PRAME	ENSCAFG00000013613	ENSCAFT00000021576	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PRDM15	ENSCAFG00000010223	ENSCAFT00000016225	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PRDM15	ENSCAFG00000010223	ENSCAFT00000049663	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PRDM16	ENSCAFG00000019473	ENSCAFT00000030962	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
PRDM16	ENSCAFG00000019473	ENSCAFT00000047721	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
PRDM6	ENSCAFG00000023666	ENSCAFT00000036515	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PRDM8	ENSCAFG00000008881	ENSCAFT00000014093	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PRELID3A	ENSCAFG00000018843	ENSCAFT00000029907	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
PRELID3B	ENSCAFG00000012220	ENSCAFT00000019429	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PREX1	ENSCAFG00000010948	ENSCAFT00000017540	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PREX1	ENSCAFG00000010948	ENSCAFT00000047790	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PREX1	ENSCAFG00000010948	ENSCAFT00000049914	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PREX2	ENSCAFG00000007620	ENSCAFT00000012231	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PRICKLE3	ENSCAFG00000015801	ENSCAFT00000025032	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
PRKAG1	ENSCAFG00000008750	ENSCAFT00000013909	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PRKAG2	ENSCAFG00000004912	ENSCAFT00000007917	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
PRKAR2A	ENSCAFG00000012108	ENSCAFT00000019230	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PRKAR2A	ENSCAFG00000012108	ENSCAFT00000019249	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PRKCB	ENSCAFG00000017622	ENSCAFT00000027949	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
PRKCE	ENSCAFG00000002610	ENSCAFT00000004130	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
PRKCI	ENSCAFG00000014823	ENSCAFT00000023541	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PRKCQ	ENSCAFG00000005169	ENSCAFT00000008336	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
PRKD1	ENSCAFG00000012553	ENSCAFT00000019949	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PRKD3	ENSCAFG00000006119	ENSCAFT00000009918	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PRKDC	ENSCAFG00000006555	ENSCAFT00000010616	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PRKG1	ENSCAFG00000031979	ENSCAFT00000044295	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PRKG1	ENSCAFG00000031979	ENSCAFT00000046516	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PRKRA	ENSCAFG00000013850	ENSCAFT00000021978	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PRKRA	ENSCAFG00000013850	ENSCAFT00000044833	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKRIP1	ENSCAFG00000032416	ENSCAFT00000042822	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRLR	ENSCAFG00000018782	ENSCAFT00000029815	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
PRMT7	ENSCAFG00000020312	ENSCAFT00000032353	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PROX1	ENSCAFG00000012445	ENSCAFT00000019756	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRPF31	ENSCAFG00000002700	ENSCAFT00000004264	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PRPF40A	ENSCAFG00000005827	ENSCAFT00000009412	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PRPF40A	ENSCAFG00000005827	ENSCAFT00000043147	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PRPF40A	ENSCAFG00000005827	ENSCAFT00000043383	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PRPH	ENSCAFG00000008623	ENSCAFT00000013680	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PRR12	ENSCAFG00000003611	ENSCAFT00000005806	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PRR32	ENSCAFG00000018654	ENSCAFT00000029613	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PRR5	ENSCAFG00000000869	ENSCAFT00000001356	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
PRR5	ENSCAFG00000000869	ENSCAFT00000044013	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
PRR5L	ENSCAFG00000006825	ENSCAFT00000010974	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PRRC2B	ENSCAFG00000019908	ENSCAFT00000031676	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PRRT1	ENSCAFG00000000764	ENSCAFT00000001192	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PRRT3	ENSCAFG00000005211	ENSCAFT00000008401	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
PRRX2	ENSCAFG00000019983	ENSCAFT00000031799	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
PRSS36	ENSCAFG00000016853	ENSCAFT00000026691	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRSS45	ENSCAFG00000013645	ENSCAFT00000021648	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PRSS8	ENSCAFG00000031655	ENSCAFT00000026685	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PRTG	ENSCAFG00000015943	ENSCAFT00000025251	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PSAP	ENSCAFG00000014388	ENSCAFT00000022878	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PSD2	ENSCAFG00000005723	ENSCAFT00000009231	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PSENEN	ENSCAFG00000032463	ENSCAFT00000047005	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PSMB9	ENSCAFG00000030725	ENSCAFT00000043677	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PSMD13	ENSCAFG00000006455	ENSCAFT00000039828	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PSMD2	ENSCAFG00000012608	ENSCAFT00000020103	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PSME1	ENSCAFG00000011924	ENSCAFT00000018963	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PSME2	ENSCAFG00000011966	ENSCAFT00000019003	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSME4	ENSCAFG00000002729	ENSCAFT00000004337	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PSMG2	ENSCAFG00000018855	ENSCAFT00000029930	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PTCH1	ENSCAFG00000001246	ENSCAFT00000001978	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PTCRA	ENSCAFG00000031615	ENSCAFT00000048353	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
PTDSS1	ENSCAFG00000009472	ENSCAFT00000015054	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
PTGES	ENSCAFG00000030838	ENSCAFT00000044497	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PTH2	ENSCAFG00000003675	ENSCAFT00000005901	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PTK2B	ENSCAFG00000008670	ENSCAFT00000013788	protein_coding	1	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
PTPN12	ENSCAFG00000025333	ENSCAFT00000039288	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PTPN6	ENSCAFG00000014463	ENSCAFT00000022979	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PTPRC	ENSCAFG00000011265	ENSCAFT00000017955	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PTPRC	ENSCAFG00000011265	ENSCAFT00000017964	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PTPRD	ENSCAFG00000001460	ENSCAFT00000002280	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PTPRF	ENSCAFG00000005069	ENSCAFT00000008255	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PTPRF	ENSCAFG00000005069	ENSCAFT00000008256	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
