# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
RHOF	ENSCAFG00000008188	ENSCAFT00000013019	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
RHPN2	ENSCAFG00000007465	ENSCAFT00000011953	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
RHPN2	ENSCAFG00000007465	ENSCAFT00000043089	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
RIMBP2	ENSCAFG00000006721	ENSCAFT00000010815	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RIMBP2	ENSCAFG00000006721	ENSCAFT00000010818	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RIMS1	ENSCAFG00000002640	ENSCAFT00000004163	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RIMS2	ENSCAFG00000000670	ENSCAFT00000001036	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RIMS2	ENSCAFG00000000670	ENSCAFT00000047827	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RIOK1	ENSCAFG00000009563	ENSCAFT00000015188	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
RNASEK	ENSCAFG00000015960	ENSCAFT00000025301	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNF128	ENSCAFG00000017931	ENSCAFT00000028462	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNF144A	ENSCAFG00000003300	ENSCAFT00000005284	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
RNF151	ENSCAFG00000019463	ENSCAFT00000030950	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
RNF180	ENSCAFG00000007280	ENSCAFT00000011661	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNF41	ENSCAFG00000000111	ENSCAFT00000000183	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNPC3	ENSCAFG00000019972	ENSCAFT00000031786	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNPEP	ENSCAFG00000010545	ENSCAFT00000016772	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
RPAP1	ENSCAFG00000009577	ENSCAFT00000015216	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RPGRIP1	ENSCAFG00000005511	ENSCAFT00000008883	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RPGRIP1	ENSCAFG00000005511	ENSCAFT00000044719	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RPGRIP1	ENSCAFG00000005511	ENSCAFT00000046130	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RPGRIP1	ENSCAFG00000005511	ENSCAFT00000048307	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
RPRD2	ENSCAFG00000011853	ENSCAFT00000018855	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
RPS6KA2	ENSCAFG00000000828	ENSCAFT00000001310	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RTTN	ENSCAFG00000000037	ENSCAFT00000000055	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RUFY3	ENSCAFG00000002918	ENSCAFT00000004667	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RWDD1	ENSCAFG00000031480	ENSCAFT00000046739	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RXFP1	ENSCAFG00000008672	ENSCAFT00000013759	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RXRA	ENSCAFG00000019838	ENSCAFT00000031555	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RYBP	ENSCAFG00000006441	ENSCAFT00000010397	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RYR1	ENSCAFG00000005896	ENSCAFT00000009509	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
RYR1	ENSCAFG00000005896	ENSCAFT00000048904	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
RYR2	ENSCAFG00000010034	ENSCAFT00000015962	protein_coding	0	0	1	6	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0
RYR2	ENSCAFG00000010034	ENSCAFT00000044598	protein_coding	0	0	1	6	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0
SAC3D1	ENSCAFG00000014000	ENSCAFT00000022212	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SALL2	ENSCAFG00000005676	ENSCAFT00000009143	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SALL2	ENSCAFG00000005676	ENSCAFT00000049222	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SAMD4A	ENSCAFG00000014940	ENSCAFT00000039705	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SAMD4B	ENSCAFG00000005568	ENSCAFT00000008976	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SAPCD1	ENSCAFG00000000628	ENSCAFT00000038072	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SARS	ENSCAFG00000019847	ENSCAFT00000031572	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SART3	ENSCAFG00000011352	ENSCAFT00000018071	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SBNO1	ENSCAFG00000007503	ENSCAFT00000048386	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SCAP	ENSCAFG00000013200	ENSCAFT00000020960	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SCARF2	ENSCAFG00000014896	ENSCAFT00000023644	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SCARF2	ENSCAFG00000014896	ENSCAFT00000046351	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SCG5	ENSCAFG00000008219	ENSCAFT00000013060	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SCG5	ENSCAFG00000008219	ENSCAFT00000039283	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SCGB3A2	ENSCAFG00000006652	ENSCAFT00000010719	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SCLT1	ENSCAFG00000003801	ENSCAFT00000006114	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SCLT1	ENSCAFG00000003801	ENSCAFT00000047193	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SCN1B	ENSCAFG00000007129	ENSCAFT00000011430	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCN2A	ENSCAFG00000011130	ENSCAFT00000017733	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0
SCN2B	ENSCAFG00000029322	ENSCAFT00000045172	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCN4A	ENSCAFG00000012146	ENSCAFT00000019738	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SCN5A	ENSCAFG00000005051	ENSCAFT00000008132	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SCN5A	ENSCAFG00000005051	ENSCAFT00000048602	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SCN9A	ENSCAFG00000011438	ENSCAFT00000018336	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
SCN9A	ENSCAFG00000011438	ENSCAFT00000046546	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
SCRIB	ENSCAFG00000001372	ENSCAFT00000002152	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SCRN3	ENSCAFG00000013239	ENSCAFT00000021012	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
SCYL1	ENSCAFG00000013552	ENSCAFT00000021515	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SCYL1	ENSCAFG00000013552	ENSCAFT00000042945	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SCYL3	ENSCAFG00000015126	ENSCAFT00000024012	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SCYL3	ENSCAFG00000015126	ENSCAFT00000045330	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SDF2L1	ENSCAFG00000015309	ENSCAFT00000024310	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SDK1	ENSCAFG00000016192	ENSCAFT00000025755	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SEC14L5	ENSCAFG00000019128	ENSCAFT00000030381	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SECISBP2	ENSCAFG00000002188	ENSCAFT00000003443	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SECISBP2	ENSCAFG00000002188	ENSCAFT00000047247	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SEL1L3	ENSCAFG00000016402	ENSCAFT00000026017	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SELE	ENSCAFG00000015169	ENSCAFT00000024072	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SELE	ENSCAFG00000015169	ENSCAFT00000024075	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SEMA3B	ENSCAFG00000010719	ENSCAFT00000017070	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SEMA3B	ENSCAFG00000010719	ENSCAFT00000046833	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SEMA4D	ENSCAFG00000002180	ENSCAFT00000003433	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SEMA6C	ENSCAFG00000012473	ENSCAFT00000019817	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SERPINF2	ENSCAFG00000019240	ENSCAFT00000030538	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SERPING1	ENSCAFG00000007838	ENSCAFT00000012508	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SERPINI1	ENSCAFG00000014582	ENSCAFT00000023167	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SETD1A	ENSCAFG00000016758	ENSCAFT00000026533	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SETD1B	ENSCAFG00000008167	ENSCAFT00000012996	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SETD1B	ENSCAFG00000008167	ENSCAFT00000042803	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SFXN5	ENSCAFG00000008944	ENSCAFT00000014216	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SFXN5	ENSCAFG00000008944	ENSCAFT00000043319	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SGPP2	ENSCAFG00000023763	ENSCAFT00000036747	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SGSM1	ENSCAFG00000011498	ENSCAFT00000018283	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SGSM1	ENSCAFG00000011498	ENSCAFT00000018292	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SH2B3	ENSCAFG00000008601	ENSCAFT00000013635	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
SH3BP1	ENSCAFG00000001490	ENSCAFT00000002323	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SH3BP4	ENSCAFG00000012014	ENSCAFT00000019079	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SH3KBP1	ENSCAFG00000013075	ENSCAFT00000020758	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SHANK2	ENSCAFG00000010458	ENSCAFT00000016593	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
SHANK2	ENSCAFG00000010458	ENSCAFT00000016614	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SHARPIN	ENSCAFG00000001536	ENSCAFT00000002395	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SHARPIN	ENSCAFG00000001536	ENSCAFT00000045304	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SHARPIN	ENSCAFG00000001536	ENSCAFT00000050000	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SIGLEC1	ENSCAFG00000006219	ENSCAFT00000010021	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SIGLEC1	ENSCAFG00000006219	ENSCAFT00000010050	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SIRT3	ENSCAFG00000006450	ENSCAFT00000010407	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SKIV2L	ENSCAFG00000000679	ENSCAFT00000001053	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC11A1	ENSCAFG00000014645	ENSCAFT00000023259	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC11A1	ENSCAFG00000014645	ENSCAFT00000043600	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC12A3	ENSCAFG00000009034	ENSCAFT00000014363	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC13A2	ENSCAFG00000018692	ENSCAFT00000029696	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC15A2	ENSCAFG00000011672	ENSCAFT00000018583	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC15A3	ENSCAFG00000016390	ENSCAFT00000025986	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC17A8	ENSCAFG00000006786	ENSCAFT00000010950	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
SLC1A1	ENSCAFG00000002067	ENSCAFT00000003278	protein_coding	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
SLC1A2	ENSCAFG00000006881	ENSCAFT00000011054	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SLC1A2	ENSCAFG00000006881	ENSCAFT00000039743	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SLC1A2	ENSCAFG00000006881	ENSCAFT00000047100	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SLC22A15	ENSCAFG00000009784	ENSCAFT00000015530	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC22A3	ENSCAFG00000023358	ENSCAFT00000001165	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SLC25A18	ENSCAFG00000016143	ENSCAFT00000025617	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC25A18	ENSCAFG00000016143	ENSCAFT00000038256	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC25A40	ENSCAFG00000001841	ENSCAFT00000002902	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC25A44	ENSCAFG00000016851	ENSCAFT00000026674	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC25A47	ENSCAFG00000017900	ENSCAFT00000028408	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SLC25A47	ENSCAFG00000017900	ENSCAFT00000046570	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC26A5	ENSCAFG00000004181	ENSCAFT00000006730	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC26A9	ENSCAFG00000010191	ENSCAFT00000016179	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC2A13	ENSCAFG00000009975	ENSCAFT00000015876	protein_coding	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
SLC2A3	ENSCAFG00000013918	ENSCAFT00000022076	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC35A5	ENSCAFG00000010517	ENSCAFT00000016714	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC35B1	ENSCAFG00000016946	ENSCAFT00000026818	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC35F5	ENSCAFG00000004990	ENSCAFT00000008023	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC39A9	ENSCAFG00000016572	ENSCAFT00000026247	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC45A1	ENSCAFG00000019681	ENSCAFT00000031294	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SLC45A2	ENSCAFG00000018831	ENSCAFT00000029893	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SLC45A2	ENSCAFG00000018831	ENSCAFT00000035190	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SLC4A9	ENSCAFG00000005751	ENSCAFT00000009265	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
SLC4A9	ENSCAFG00000005751	ENSCAFT00000044677	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC5A10	ENSCAFG00000018237	ENSCAFT00000028971	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SLC5A4	ENSCAFG00000013498	ENSCAFT00000021450	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC5A4	ENSCAFG00000013498	ENSCAFT00000044254	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC5A5	ENSCAFG00000015051	ENSCAFT00000023929	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC6A13	ENSCAFG00000015769	ENSCAFT00000024989	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SLC6A19	ENSCAFG00000025130	ENSCAFT00000016648	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC9A5	ENSCAFG00000020369	ENSCAFT00000032438	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC9A6	ENSCAFG00000018927	ENSCAFT00000030043	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC9A6	ENSCAFG00000018927	ENSCAFT00000044273	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC9C1	ENSCAFG00000010447	ENSCAFT00000016606	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC9C1	ENSCAFG00000010447	ENSCAFT00000016615	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLCO4A1	ENSCAFG00000012710	ENSCAFT00000020151	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLIT2	ENSCAFG00000016608	ENSCAFT00000026343	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLIT2	ENSCAFG00000016608	ENSCAFT00000044488	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLURP1	ENSCAFG00000001280	ENSCAFT00000001971	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SMAD9	ENSCAFG00000006162	ENSCAFT00000009973	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SMAD9	ENSCAFG00000006162	ENSCAFT00000009977	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SMARCA4	ENSCAFG00000017584	ENSCAFT00000027907	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SMARCB1	ENSCAFG00000014105	ENSCAFT00000022399	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SMCHD1	ENSCAFG00000018420	ENSCAFT00000029257	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SMG6	ENSCAFG00000019260	ENSCAFT00000030579	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SMPDL3A	ENSCAFG00000001002	ENSCAFT00000001544	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SMPDL3A	ENSCAFG00000001002	ENSCAFT00000043737	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SMURF1	ENSCAFG00000015133	ENSCAFT00000024051	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SMURF1	ENSCAFG00000015133	ENSCAFT00000049516	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SMYD2	ENSCAFG00000012460	ENSCAFT00000019777	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SNED1	ENSCAFG00000012816	ENSCAFT00000020346	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SNED1	ENSCAFG00000012816	ENSCAFT00000020351	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SNRPA	ENSCAFG00000005091	ENSCAFT00000008192	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SNTA1	ENSCAFG00000007410	ENSCAFT00000011871	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SNX15	ENSCAFG00000014007	ENSCAFT00000022227	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SNX2	ENSCAFG00000000530	ENSCAFT00000038741	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
