# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
TMCO6	ENSCAFG00000005855	ENSCAFT00000009439	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TMEM117	ENSCAFG00000009609	ENSCAFT00000015272	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TMEM117	ENSCAFG00000009609	ENSCAFT00000044933	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TMEM120B	ENSCAFG00000008203	ENSCAFT00000013058	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TMEM120B	ENSCAFG00000008203	ENSCAFT00000045436	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TMEM123	ENSCAFG00000030873	ENSCAFT00000043249	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TMEM132A	ENSCAFG00000016405	ENSCAFT00000026016	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TMEM132B	ENSCAFG00000006859	ENSCAFT00000011029	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TMEM132D	ENSCAFG00000006812	ENSCAFT00000049250	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
TMEM140	ENSCAFG00000003179	ENSCAFT00000005116	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM144	ENSCAFG00000008669	ENSCAFT00000013757	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TMEM147	ENSCAFG00000006960	ENSCAFT00000011172	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM154	ENSCAFG00000008164	ENSCAFT00000036176	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TMEM165	ENSCAFG00000002094	ENSCAFT00000003310	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TMEM175	ENSCAFG00000016710	ENSCAFT00000026460	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TMEM181	ENSCAFG00000000655	ENSCAFT00000001010	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0
TMEM181	ENSCAFG00000000655	ENSCAFT00000045261	protein_coding	0	1	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0
TMEM201	ENSCAFG00000019733	ENSCAFT00000031376	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TMEM201	ENSCAFG00000019733	ENSCAFT00000046952	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TMEM201	ENSCAFG00000019733	ENSCAFT00000047883	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TMEM210	ENSCAFG00000019483	ENSCAFT00000030976	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TMEM210	ENSCAFG00000019483	ENSCAFT00000043916	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TMEM239	ENSCAFG00000006599	ENSCAFT00000010644	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM239	ENSCAFG00000006599	ENSCAFT00000038701	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM31	ENSCAFG00000031358	ENSCAFT00000045739	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TMEM38A	ENSCAFG00000030694	ENSCAFT00000045750	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TMEM72	ENSCAFG00000029040	ENSCAFT00000046364	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM92	ENSCAFG00000017022	ENSCAFT00000026957	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TMIGD1	ENSCAFG00000019009	ENSCAFT00000030193	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TMOD2	ENSCAFG00000015528	ENSCAFT00000024665	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
TMPRSS11B	ENSCAFG00000002808	ENSCAFT00000004496	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TMPRSS7	ENSCAFG00000010419	ENSCAFT00000016553	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TMPRSS7	ENSCAFG00000010419	ENSCAFT00000048369	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TNFAIP1	ENSCAFG00000018663	ENSCAFT00000029628	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF19	ENSCAFG00000007136	ENSCAFT00000011444	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TNFRSF8	ENSCAFG00000016429	ENSCAFT00000026043	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TNNI3	ENSCAFG00000002618	ENSCAFT00000004116	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TNNT1	ENSCAFG00000002620	ENSCAFT00000004120	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TNNT1	ENSCAFG00000002620	ENSCAFT00000049536	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TNNT2	ENSCAFG00000010798	ENSCAFT00000017179	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
TNNT2	ENSCAFG00000010798	ENSCAFT00000043795	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
TNNT2	ENSCAFG00000010798	ENSCAFT00000044289	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
TNNT2	ENSCAFG00000010798	ENSCAFT00000045400	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
TNNT2	ENSCAFG00000010798	ENSCAFT00000045480	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
TNNT2	ENSCAFG00000010798	ENSCAFT00000048240	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
TNS1	ENSCAFG00000014575	ENSCAFT00000023184	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TOM1	ENSCAFG00000001717	ENSCAFT00000002700	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TONSL	ENSCAFG00000001621	ENSCAFT00000002544	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
TOP3B	ENSCAFG00000015482	ENSCAFT00000024557	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TP53	ENSCAFG00000016714	ENSCAFT00000026465	protein_coding	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
TP53I13	ENSCAFG00000018924	ENSCAFT00000030038	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TP73	ENSCAFG00000019489	ENSCAFT00000030985	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TPD52L1	ENSCAFG00000001029	ENSCAFT00000001582	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPD52L1	ENSCAFG00000001029	ENSCAFT00000013354	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TPD52L2	ENSCAFG00000013072	ENSCAFT00000020738	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TPK1	ENSCAFG00000025529	ENSCAFT00000039734	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TPO	ENSCAFG00000003217	ENSCAFT00000005172	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
TPP2	ENSCAFG00000005950	ENSCAFT00000009624	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TPP2	ENSCAFG00000005950	ENSCAFT00000048301	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TPR	ENSCAFG00000013717	ENSCAFT00000021777	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TRABD2A	ENSCAFG00000007876	ENSCAFT00000012576	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
TRABD2A	ENSCAFG00000007876	ENSCAFT00000049228	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
TRABD2B	ENSCAFG00000024288	ENSCAFT00000037515	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TRAF2	ENSCAFG00000019541	ENSCAFT00000031061	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TRAF2	ENSCAFG00000019541	ENSCAFT00000031062	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TRAF2	ENSCAFG00000019541	ENSCAFT00000049927	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TRAK1	ENSCAFG00000005236	ENSCAFT00000008446	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
TRAK1	ENSCAFG00000005236	ENSCAFT00000008449	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
TRANK1	ENSCAFG00000004776	ENSCAFT00000007678	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TRANK1	ENSCAFG00000004776	ENSCAFT00000036550	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TRANK1	ENSCAFG00000004776	ENSCAFT00000043491	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TRDMT1	ENSCAFG00000004545	ENSCAFT00000007328	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TREH	ENSCAFG00000012455	ENSCAFT00000019803	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
TREH	ENSCAFG00000012455	ENSCAFT00000045817	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
TRIM33	ENSCAFG00000009442	ENSCAFT00000015037	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TRIM46	ENSCAFG00000017047	ENSCAFT00000026997	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TRIM46	ENSCAFG00000017047	ENSCAFT00000027000	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TRIM66	ENSCAFG00000006919	ENSCAFT00000011106	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TRIM68	ENSCAFG00000024741	ENSCAFT00000009822	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TRIP13	ENSCAFG00000010838	ENSCAFT00000017241	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TRMT1	ENSCAFG00000017070	ENSCAFT00000027033	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TRMT1	ENSCAFG00000017070	ENSCAFT00000046457	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TRMT13	ENSCAFG00000020021	ENSCAFT00000031860	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TRMT44	ENSCAFG00000014566	ENSCAFT00000023126	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TRMU	ENSCAFG00000000779	ENSCAFT00000001213	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TRPA1	ENSCAFG00000007931	ENSCAFT00000012682	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
TRPC3	ENSCAFG00000004110	ENSCAFT00000006597	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TRPC3	ENSCAFG00000004110	ENSCAFT00000046975	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TRPC3	ENSCAFG00000004110	ENSCAFT00000050091	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TRPC4	ENSCAFG00000006044	ENSCAFT00000009795	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TRPC4	ENSCAFG00000006044	ENSCAFT00000009810	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TRPC5	ENSCAFG00000018204	ENSCAFT00000028925	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TRPM1	ENSCAFG00000010306	ENSCAFT00000016410	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TRPM1	ENSCAFG00000010306	ENSCAFT00000047898	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TRPM4	ENSCAFG00000003746	ENSCAFT00000006049	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TRPM5	ENSCAFG00000010197	ENSCAFT00000016218	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
TRPM5	ENSCAFG00000010197	ENSCAFT00000048371	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
TRPM8	ENSCAFG00000011936	ENSCAFT00000018989	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TRPT1	ENSCAFG00000014591	ENSCAFT00000023164	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
TRPT1	ENSCAFG00000014591	ENSCAFT00000047089	protein_coding	0	1	0	5	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0
TSC22D4	ENSCAFG00000014443	ENSCAFT00000022909	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
TSC22D4	ENSCAFG00000014443	ENSCAFT00000048466	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
TSNARE1	ENSCAFG00000001264	ENSCAFT00000001952	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TSPAN10	ENSCAFG00000005765	ENSCAFT00000009296	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TSPAN31	ENSCAFG00000000278	ENSCAFT00000000436	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TSPAN32	ENSCAFG00000010112	ENSCAFT00000016066	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
TSPAN32	ENSCAFG00000010112	ENSCAFT00000046423	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
TSPEAR	ENSCAFG00000011010	ENSCAFT00000017519	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TTC17	ENSCAFG00000006730	ENSCAFT00000010834	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TTC17	ENSCAFG00000006730	ENSCAFT00000044798	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TTC21B	ENSCAFG00000011592	ENSCAFT00000018447	protein_coding	0	0	1	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
TTC37	ENSCAFG00000007927	ENSCAFT00000012687	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
TTC7B	ENSCAFG00000017525	ENSCAFT00000027766	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TTC7B	ENSCAFG00000017525	ENSCAFT00000045213	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
TTC9	ENSCAFG00000025153	ENSCAFT00000038991	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TTI2	ENSCAFG00000006302	ENSCAFT00000010214	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TTLL8	ENSCAFG00000000704	ENSCAFT00000001099	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
TUBAL3	ENSCAFG00000005248	ENSCAFT00000008472	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
TUBB	ENSCAFG00000000443	ENSCAFT00000000705	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
TUBB4A	ENSCAFG00000018634	ENSCAFT00000029576	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
TUSC3	ENSCAFG00000006815	ENSCAFT00000010967	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TXNDC15	ENSCAFG00000001058	ENSCAFT00000001623	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TYK2	ENSCAFG00000017834	ENSCAFT00000028302	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
UBAP1L	ENSCAFG00000031504	ENSCAFT00000044153	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
UBAP1L	ENSCAFG00000031504	ENSCAFT00000048595	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
UBE2Q1	ENSCAFG00000017177	ENSCAFT00000027200	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
UBE3B	ENSCAFG00000010870	ENSCAFT00000017297	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
UBIAD1	ENSCAFG00000016599	ENSCAFT00000026285	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
UBL3	ENSCAFG00000032748	ENSCAFT00000047678	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
UBN1	ENSCAFG00000019140	ENSCAFT00000030396	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
UBXN10	ENSCAFG00000015076	ENSCAFT00000023922	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
UCHL1	ENSCAFG00000015878	ENSCAFT00000025162	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
UCKL1	ENSCAFG00000013099	ENSCAFT00000020804	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
UFSP2	ENSCAFG00000007558	ENSCAFT00000012105	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
UGT2B31	ENSCAFG00000029232	ENSCAFT00000004520	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
UGT2B31	ENSCAFG00000029232	ENSCAFT00000039254	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
UGT2B31	ENSCAFG00000029232	ENSCAFT00000043645	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
UHRF1	ENSCAFG00000018934	ENSCAFT00000030070	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ULK4	ENSCAFG00000005216	ENSCAFT00000008413	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
UNC13C	ENSCAFG00000015890	ENSCAFT00000025186	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNC13D	ENSCAFG00000004938	ENSCAFT00000007945	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
UNC13D	ENSCAFG00000004938	ENSCAFT00000038364	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
UNC45A	ENSCAFG00000012179	ENSCAFT00000019427	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
UNC5C	ENSCAFG00000010215	ENSCAFT00000016248	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
UNC5D	ENSCAFG00000006252	ENSCAFT00000010155	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
UNC80	ENSCAFG00000013772	ENSCAFT00000021863	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
UNC80	ENSCAFG00000013772	ENSCAFT00000021888	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
UNC80	ENSCAFG00000013772	ENSCAFT00000042747	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
UNK	ENSCAFG00000004925	ENSCAFT00000007926	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
UPF3A	ENSCAFG00000006504	ENSCAFT00000010502	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
UPK1A	ENSCAFG00000006902	ENSCAFT00000011087	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
UPK2	ENSCAFG00000012319	ENSCAFT00000019562	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
UPK2	ENSCAFG00000012319	ENSCAFT00000046992	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
UQCRC1	ENSCAFG00000012329	ENSCAFT00000019627	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
URB1	ENSCAFG00000008892	ENSCAFT00000014113	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
UROC1	ENSCAFG00000003843	ENSCAFT00000006209	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
USF2	ENSCAFG00000007054	ENSCAFT00000037592	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
USH2A	ENSCAFG00000010731	ENSCAFT00000017072	protein_coding	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
USP13	ENSCAFG00000011446	ENSCAFT00000018199	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
USP20	ENSCAFG00000019975	ENSCAFT00000031793	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
USP25	ENSCAFG00000008215	ENSCAFT00000013084	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
USP25	ENSCAFG00000008215	ENSCAFT00000049155	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
USP30	ENSCAFG00000011165	ENSCAFT00000017755	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
USP30	ENSCAFG00000011165	ENSCAFT00000048296	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
USP37	ENSCAFG00000014781	ENSCAFT00000023480	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
USP37	ENSCAFG00000014781	ENSCAFT00000023494	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
