# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
RNF145	ENSCAFG00000017296	ENSCAFT00000027404	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
RNF145	ENSCAFG00000017296	ENSCAFT00000049082	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
RNF185	ENSCAFG00000012993	ENSCAFT00000020620	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RNF212	ENSCAFG00000032095	ENSCAFT00000047401	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RNF39	ENSCAFG00000012193	ENSCAFT00000019361	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RNF43	ENSCAFG00000017526	ENSCAFT00000027763	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RNF43	ENSCAFG00000017526	ENSCAFT00000043743	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RNFT1	ENSCAFG00000028780	ENSCAFT00000043037	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
RNLS	ENSCAFG00000030804	ENSCAFT00000047273	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
RNPC3	ENSCAFG00000019972	ENSCAFT00000031786	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ROBO1	ENSCAFG00000007903	ENSCAFT00000012668	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
ROM1	ENSCAFG00000015786	ENSCAFT00000025014	protein_coding	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
ROM1	ENSCAFG00000015786	ENSCAFT00000046369	protein_coding	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
RP1	ENSCAFG00000006995	ENSCAFT00000044214	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RP9	ENSCAFG00000024731	ENSCAFT00000005081	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RP9	ENSCAFG00000024731	ENSCAFT00000038182	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RPAP1	ENSCAFG00000009577	ENSCAFT00000015216	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RPAP3	ENSCAFG00000009223	ENSCAFT00000014669	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RPGR	ENSCAFG00000014003	ENSCAFT00000022187	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RPGR	ENSCAFG00000014003	ENSCAFT00000022231	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RPH3A	ENSCAFG00000008916	ENSCAFT00000014160	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RPH3A	ENSCAFG00000008916	ENSCAFT00000049747	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RPL22L1	ENSCAFG00000014955	ENSCAFT00000023727	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RPL35	ENSCAFG00000020212	ENSCAFT00000032194	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RPL7A	ENSCAFG00000017680	ENSCAFT00000031419	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RPS12	ENSCAFG00000000190	ENSCAFT00000000299	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
RPS14	ENSCAFG00000018094	ENSCAFT00000028750	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RPS14	ENSCAFG00000018094	ENSCAFT00000046773	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RPS15A	ENSCAFG00000018174	ENSCAFT00000028868	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RPS16	ENSCAFG00000005501	ENSCAFT00000008872	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RPS6KA2	ENSCAFG00000000828	ENSCAFT00000001310	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RPTOR	ENSCAFG00000005692	ENSCAFT00000009182	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
RPUSD3	ENSCAFG00000029733	ENSCAFT00000047015	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RREB1	ENSCAFG00000009527	ENSCAFT00000015134	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RREB1	ENSCAFG00000009527	ENSCAFT00000046954	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RREB1	ENSCAFG00000009527	ENSCAFT00000048518	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RRM1	ENSCAFG00000005945	ENSCAFT00000009652	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RRM2B	ENSCAFG00000000602	ENSCAFT00000000935	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
RRN3	ENSCAFG00000018783	ENSCAFT00000029817	protein_coding	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RRP9	ENSCAFG00000010060	ENSCAFT00000015997	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RRP9	ENSCAFG00000010060	ENSCAFT00000043734	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RSAD2	ENSCAFG00000003293	ENSCAFT00000005279	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0
RSF1	ENSCAFG00000004897	ENSCAFT00000007880	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RSPO3	ENSCAFG00000001067	ENSCAFT00000001633	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RSPRY1	ENSCAFG00000008789	ENSCAFT00000013986	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
RSRC1	ENSCAFG00000008913	ENSCAFT00000014152	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
RTKN	ENSCAFG00000008519	ENSCAFT00000013561	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RTL1	ENSCAFG00000017929	ENSCAFT00000028454	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
RTTN	ENSCAFG00000000037	ENSCAFT00000000055	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RUFY2	ENSCAFG00000013679	ENSCAFT00000021715	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
RUFY2	ENSCAFG00000013679	ENSCAFT00000021722	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
RYR2	ENSCAFG00000010034	ENSCAFT00000015962	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
RYR2	ENSCAFG00000010034	ENSCAFT00000044598	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
S100A5	ENSCAFG00000017552	ENSCAFT00000049382	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
S100B	ENSCAFG00000012228	ENSCAFT00000019430	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SAFB	ENSCAFG00000018803	ENSCAFT00000029855	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
SAFB2	ENSCAFG00000018814	ENSCAFT00000029866	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SAFB2	ENSCAFG00000018814	ENSCAFT00000045160	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SALL1	ENSCAFG00000009755	ENSCAFT00000015496	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SALL1	ENSCAFG00000009755	ENSCAFT00000048551	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SAMM50	ENSCAFG00000000887	ENSCAFT00000001374	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SAMM50	ENSCAFG00000000887	ENSCAFT00000001384	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
SAMM50	ENSCAFG00000000887	ENSCAFT00000047071	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SAPCD1	ENSCAFG00000000628	ENSCAFT00000038072	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SART3	ENSCAFG00000011352	ENSCAFT00000018071	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SBF2	ENSCAFG00000007500	ENSCAFT00000012037	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SCAMP2	ENSCAFG00000017964	ENSCAFT00000049105	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SCAND1	ENSCAFG00000008362	ENSCAFT00000013277	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SCARA5	ENSCAFG00000008354	ENSCAFT00000013271	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SCARB2	ENSCAFG00000008611	ENSCAFT00000013659	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SCCPDH	ENSCAFG00000015884	ENSCAFT00000025170	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SCGN	ENSCAFG00000010559	ENSCAFT00000016776	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SCN2B	ENSCAFG00000029322	ENSCAFT00000045172	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SCN4A	ENSCAFG00000012146	ENSCAFT00000019738	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SCN5A	ENSCAFG00000005051	ENSCAFT00000008132	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SCN5A	ENSCAFG00000005051	ENSCAFT00000048602	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SCPEP1	ENSCAFG00000017404	ENSCAFT00000027582	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SCPEP1	ENSCAFG00000017404	ENSCAFT00000047887	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SCTR	ENSCAFG00000004889	ENSCAFT00000008486	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SDR42E1	ENSCAFG00000028891	ENSCAFT00000043975	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SEC11A	ENSCAFG00000012889	ENSCAFT00000020466	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SEC14L4	ENSCAFG00000023437	ENSCAFT00000020258	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
SEC14L5	ENSCAFG00000019128	ENSCAFT00000030381	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SEC22A	ENSCAFG00000012072	ENSCAFT00000019159	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SEL1L	ENSCAFG00000017315	ENSCAFT00000027441	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SEMA3E	ENSCAFG00000006247	ENSCAFT00000010102	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SEMA3G	ENSCAFG00000009481	ENSCAFT00000015081	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SEMA4D	ENSCAFG00000002180	ENSCAFT00000003433	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SEMA5B	ENSCAFG00000012032	ENSCAFT00000019107	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
SENP5	ENSCAFG00000013094	ENSCAFT00000020788	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SEPT8	ENSCAFG00000000906	ENSCAFT00000001410	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SEPT9	ENSCAFG00000005190	ENSCAFT00000008383	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SEPT9	ENSCAFG00000005190	ENSCAFT00000047802	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SERAC1	ENSCAFG00000000647	ENSCAFT00000000999	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SERPINA12	ENSCAFG00000017661	ENSCAFT00000028004	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SETBP1	ENSCAFG00000017676	ENSCAFT00000045746	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SEZ6	ENSCAFG00000018854	ENSCAFT00000029933	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SEZ6	ENSCAFG00000018854	ENSCAFT00000049965	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SF3A1	ENSCAFG00000012559	ENSCAFT00000020076	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SF3B1	ENSCAFG00000010826	ENSCAFT00000017219	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SFT2D1	ENSCAFG00000000811	ENSCAFT00000001268	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
SFXN1	ENSCAFG00000016719	ENSCAFT00000026472	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SFXN5	ENSCAFG00000008944	ENSCAFT00000014216	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SGCZ	ENSCAFG00000006792	ENSCAFT00000010944	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SGPL1	ENSCAFG00000014100	ENSCAFT00000022384	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SGPP2	ENSCAFG00000023763	ENSCAFT00000036747	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SGSM2	ENSCAFG00000019289	ENSCAFT00000030632	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SGTA	ENSCAFG00000019382	ENSCAFT00000030809	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SH2D4B	ENSCAFG00000015877	ENSCAFT00000025151	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SH2D6	ENSCAFG00000007784	ENSCAFT00000012428	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SH2D6	ENSCAFG00000007784	ENSCAFT00000047992	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SH3RF1	ENSCAFG00000007608	ENSCAFT00000012180	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SHANK2	ENSCAFG00000010458	ENSCAFT00000016593	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
SHANK2	ENSCAFG00000010458	ENSCAFT00000016614	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SHISA6	ENSCAFG00000017598	ENSCAFT00000027894	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SHKBP1	ENSCAFG00000005141	ENSCAFT00000008290	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SHKBP1	ENSCAFG00000005141	ENSCAFT00000047757	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SHOX2	ENSCAFG00000008904	ENSCAFT00000014128	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SHQ1	ENSCAFG00000006434	ENSCAFT00000010390	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SIDT1	ENSCAFG00000010667	ENSCAFT00000016993	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SIDT1	ENSCAFG00000010667	ENSCAFT00000048513	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SIGLEC1	ENSCAFG00000006219	ENSCAFT00000010021	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SIM1	ENSCAFG00000003538	ENSCAFT00000005680	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SIPA1L1	ENSCAFG00000016732	ENSCAFT00000026506	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SIPA1L1	ENSCAFG00000016732	ENSCAFT00000026512	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SIRT3	ENSCAFG00000006450	ENSCAFT00000010407	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SIRT6	ENSCAFG00000019123	ENSCAFT00000030370	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SIRT6	ENSCAFG00000019123	ENSCAFT00000045375	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SKI	ENSCAFG00000019387	ENSCAFT00000046589	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLBP	ENSCAFG00000015016	ENSCAFT00000023830	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC10A7	ENSCAFG00000007747	ENSCAFT00000012383	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SLC12A4	ENSCAFG00000020329	ENSCAFT00000032375	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC12A4	ENSCAFG00000020329	ENSCAFT00000049293	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC12A7	ENSCAFG00000010793	ENSCAFT00000017206	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC12A7	ENSCAFG00000010793	ENSCAFT00000017211	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC13A2	ENSCAFG00000018692	ENSCAFT00000029696	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SLC13A5	ENSCAFG00000015368	ENSCAFT00000024424	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC15A2	ENSCAFG00000011672	ENSCAFT00000018583	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SLC15A4	ENSCAFG00000006831	ENSCAFT00000010986	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC16A1	ENSCAFG00000013356	ENSCAFT00000021207	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SLC17A4	ENSCAFG00000010583	ENSCAFT00000016834	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SLC17A4	ENSCAFG00000010583	ENSCAFT00000042825	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SLC17A4	ENSCAFG00000010583	ENSCAFT00000049041	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SLC17A6	ENSCAFG00000010093	ENSCAFT00000016047	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC17A9	ENSCAFG00000012759	ENSCAFT00000020242	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SLC18B1	ENSCAFG00000000189	ENSCAFT00000000298	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC18B1	ENSCAFG00000000189	ENSCAFT00000045372	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC1A6	ENSCAFG00000016174	ENSCAFT00000025669	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC22A10	ENSCAFG00000025291	ENSCAFT00000024209	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC22A10	ENSCAFG00000025291	ENSCAFT00000024227	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC22A13	ENSCAFG00000005013	ENSCAFT00000008064	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SLC22A8	ENSCAFG00000024439	ENSCAFT00000024505	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC23A2	ENSCAFG00000006042	ENSCAFT00000009756	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SLC23A2	ENSCAFG00000006042	ENSCAFT00000047756	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SLC25A1	ENSCAFG00000023963	ENSCAFT00000023294	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC25A12	ENSCAFG00000012805	ENSCAFT00000020414	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC25A13	ENSCAFG00000002161	ENSCAFT00000003424	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC25A18	ENSCAFG00000016143	ENSCAFT00000025617	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC25A18	ENSCAFG00000016143	ENSCAFT00000038256	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC25A25	ENSCAFG00000020091	ENSCAFT00000031982	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC25A32	ENSCAFG00000028968	ENSCAFT00000049521	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A42	ENSCAFG00000014386	ENSCAFT00000022858	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC25A44	ENSCAFG00000016851	ENSCAFT00000026674	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC25A47	ENSCAFG00000017900	ENSCAFT00000028408	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC25A47	ENSCAFG00000017900	ENSCAFT00000046570	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC25A6	ENSCAFG00000010987	ENSCAFT00000017551	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC26A3	ENSCAFG00000003853	ENSCAFT00000006219	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SLC26A3	ENSCAFG00000003853	ENSCAFT00000006227	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SLC27A2	ENSCAFG00000015048	ENSCAFT00000023903	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC29A2	ENSCAFG00000012739	ENSCAFT00000020225	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SLC29A3	ENSCAFG00000014339	ENSCAFT00000022774	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC29A4	ENSCAFG00000016052	ENSCAFT00000025470	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC2A3	ENSCAFG00000013918	ENSCAFT00000022076	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC2A4	ENSCAFG00000016126	ENSCAFT00000025579	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
