# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
SP4	ENSCAFG00000002671	ENSCAFT00000004209	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SPACA6	ENSCAFG00000002820	ENSCAFT00000004509	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPACA6	ENSCAFG00000002820	ENSCAFT00000043610	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPAG17	ENSCAFG00000009951	ENSCAFT00000015854	protein_coding	0	1	2	5	2	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	1	0
SPAG4	ENSCAFG00000008191	ENSCAFT00000013024	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SPAG7	ENSCAFG00000015761	ENSCAFT00000024979	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SPAG9	ENSCAFG00000017265	ENSCAFT00000027370	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SPAG9	ENSCAFG00000017265	ENSCAFT00000044365	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SPARC	ENSCAFG00000017855	ENSCAFT00000028332	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SPARCL1	ENSCAFG00000009537	ENSCAFT00000015150	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SPARCL1	ENSCAFG00000009537	ENSCAFT00000038737	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SPATA17	ENSCAFG00000010794	ENSCAFT00000017171	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPATA18	ENSCAFG00000002006	ENSCAFT00000003181	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPATA19	ENSCAFG00000009828	ENSCAFT00000015605	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SPATA2	ENSCAFG00000011486	ENSCAFT00000018221	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SPATA21	ENSCAFG00000015900	ENSCAFT00000025199	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SPATA24	ENSCAFG00000005695	ENSCAFT00000009183	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPATA2L	ENSCAFG00000019819	ENSCAFT00000031526	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SPATA5	ENSCAFG00000003988	ENSCAFT00000006393	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SPATA7	ENSCAFG00000017354	ENSCAFT00000027497	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SPATS1	ENSCAFG00000031540	ENSCAFT00000003152	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SPATS1	ENSCAFG00000031540	ENSCAFT00000048953	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SPCS3	ENSCAFG00000025347	ENSCAFT00000039350	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SPDYA	ENSCAFG00000029923	ENSCAFT00000047809	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SPDYC	ENSCAFG00000031059	ENSCAFT00000048625	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SPEF1	ENSCAFG00000006190	ENSCAFT00000010012	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SPEF2	ENSCAFG00000018767	ENSCAFT00000029790	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
SPEF2	ENSCAFG00000018767	ENSCAFT00000044134	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
SPEG	ENSCAFG00000015503	ENSCAFT00000024611	protein_coding	0	0	0	3	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0
SPHKAP	ENSCAFG00000010532	ENSCAFT00000016740	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SPIC	ENSCAFG00000007012	ENSCAFT00000011225	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SPINT2	ENSCAFG00000005948	ENSCAFT00000009605	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
SPIRE1	ENSCAFG00000018846	ENSCAFT00000029918	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SPIRE1	ENSCAFG00000018846	ENSCAFT00000029919	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SPNS1	ENSCAFG00000017313	ENSCAFT00000027437	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SPNS3	ENSCAFG00000015250	ENSCAFT00000024201	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SPO11	ENSCAFG00000012031	ENSCAFT00000019104	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SPO11	ENSCAFG00000012031	ENSCAFT00000019106	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SPON1	ENSCAFG00000008341	ENSCAFT00000013333	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SPOPL	ENSCAFG00000005188	ENSCAFT00000008380	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SPOPL	ENSCAFG00000005188	ENSCAFT00000043359	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SPOUT1	ENSCAFG00000020032	ENSCAFT00000031880	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SPP2	ENSCAFG00000011984	ENSCAFT00000019037	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
SPP2	ENSCAFG00000011984	ENSCAFT00000019039	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
SPSB2	ENSCAFG00000014541	ENSCAFT00000023090	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
SPSB3	ENSCAFG00000019495	ENSCAFT00000030992	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SPSB4	ENSCAFG00000007652	ENSCAFT00000012242	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SPTAN1	ENSCAFG00000020049	ENSCAFT00000031902	protein_coding	0	2	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0
SPTAN1	ENSCAFG00000020049	ENSCAFT00000043657	protein_coding	0	2	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0
SPTBN1	ENSCAFG00000002744	ENSCAFT00000004367	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SPTBN1	ENSCAFG00000002744	ENSCAFT00000004373	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SPTBN4	ENSCAFG00000005286	ENSCAFT00000008586	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
SPTBN4	ENSCAFG00000005286	ENSCAFT00000044954	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SPTBN5	ENSCAFG00000009849	ENSCAFT00000015654	protein_coding	0	2	2	3	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	1	0	0	0	1	0
SRC	ENSCAFG00000008755	ENSCAFT00000013946	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SRCIN1	ENSCAFG00000016614	ENSCAFT00000047784	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SRD5A2	ENSCAFG00000032023	ENSCAFT00000049815	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SREBF2	ENSCAFG00000001013	ENSCAFT00000001559	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SREK1IP1	ENSCAFG00000007295	ENSCAFT00000011671	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SRFBP1	ENSCAFG00000000512	ENSCAFT00000000799	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SRFBP1	ENSCAFG00000000512	ENSCAFT00000000800	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SRGAP3	ENSCAFG00000005535	ENSCAFT00000008920	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SRI	ENSCAFG00000001855	ENSCAFT00000002924	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SRI	ENSCAFG00000001855	ENSCAFT00000046733	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRMS	ENSCAFG00000012942	ENSCAFT00000020551	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
SRP54	ENSCAFG00000013331	ENSCAFT00000021158	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SRPK3	ENSCAFG00000029425	ENSCAFT00000047627	protein_coding	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SRPK3	ENSCAFG00000029425	ENSCAFT00000048775	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
SRRM4	ENSCAFG00000023113	ENSCAFT00000035330	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SRRM4	ENSCAFG00000023113	ENSCAFT00000044060	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SRSF11	ENSCAFG00000020423	ENSCAFT00000032525	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SRSF5	ENSCAFG00000016589	ENSCAFT00000026276	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SRSF6	ENSCAFG00000009289	ENSCAFT00000014759	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SRSF6	ENSCAFG00000009289	ENSCAFT00000044157	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SRXN1	ENSCAFG00000028688	ENSCAFT00000044292	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SSBP2	ENSCAFG00000008677	ENSCAFT00000013778	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SSH1	ENSCAFG00000011261	ENSCAFT00000017924	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SSPO	ENSCAFG00000004506	ENSCAFT00000007296	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SSPO	ENSCAFG00000004506	ENSCAFT00000044018	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SSR3	ENSCAFG00000008870	ENSCAFT00000014081	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SSR3	ENSCAFG00000008870	ENSCAFT00000048810	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SSR4	ENSCAFG00000019288	ENSCAFT00000030625	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SSRP1	ENSCAFG00000007947	ENSCAFT00000012707	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
SSRP1	ENSCAFG00000007947	ENSCAFT00000049552	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
SSTR2	ENSCAFG00000004498	ENSCAFT00000007252	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SSX2IP	ENSCAFG00000020304	ENSCAFT00000032340	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ST13	ENSCAFG00000001139	ENSCAFT00000001742	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST18	ENSCAFG00000006762	ENSCAFT00000010894	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ST3GAL4	ENSCAFG00000010386	ENSCAFT00000016535	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ST3GAL4	ENSCAFG00000010386	ENSCAFT00000045037	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ST3GAL6	ENSCAFG00000009190	ENSCAFT00000014615	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ST5	ENSCAFG00000006966	ENSCAFT00000011194	protein_coding	0	1	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0
ST6GAL1	ENSCAFG00000013698	ENSCAFT00000021728	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ST6GALNAC1	ENSCAFG00000005132	ENSCAFT00000008257	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ST6GALNAC2	ENSCAFG00000005122	ENSCAFT00000008240	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ST6GALNAC2	ENSCAFG00000005122	ENSCAFT00000047237	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ST6GALNAC2	ENSCAFG00000005122	ENSCAFT00000048794	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ST6GALNAC5	ENSCAFG00000020386	ENSCAFT00000032464	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ST8SIA3	ENSCAFG00000000129	ENSCAFT00000000212	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
STAB2	ENSCAFG00000007334	ENSCAFT00000011754	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
STAB2	ENSCAFG00000007334	ENSCAFT00000044686	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
STAC	ENSCAFG00000004768	ENSCAFT00000007670	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
STAC2	ENSCAFG00000016481	ENSCAFT00000026121	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
STAC2	ENSCAFG00000016481	ENSCAFT00000036470	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
STAG3	ENSCAFG00000014526	ENSCAFT00000023065	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
STAG3	ENSCAFG00000014526	ENSCAFT00000049366	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
STAMBP	ENSCAFG00000028649	ENSCAFT00000044583	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
STAP1	ENSCAFG00000002756	ENSCAFT00000004394	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
STARD3	ENSCAFG00000016383	ENSCAFT00000025973	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
STARD3NL	ENSCAFG00000003644	ENSCAFT00000005863	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
STARD7	ENSCAFG00000006790	ENSCAFT00000035917	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
STAT6	ENSCAFG00000000163	ENSCAFT00000000269	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
STAU2	ENSCAFG00000008077	ENSCAFT00000012917	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
STAU2	ENSCAFG00000008077	ENSCAFT00000012918	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
STIL	ENSCAFG00000004031	ENSCAFT00000006449	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
STIM2	ENSCAFG00000016354	ENSCAFT00000025937	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
STK11	ENSCAFG00000019538	ENSCAFT00000031055	protein_coding	0	0	0	3	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0
STK11IP	ENSCAFG00000015687	ENSCAFT00000024856	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
STK24	ENSCAFG00000005625	ENSCAFT00000009081	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
STK24	ENSCAFG00000005625	ENSCAFT00000009088	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
STK3	ENSCAFG00000000484	ENSCAFT00000000770	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
STK32B	ENSCAFG00000015725	ENSCAFT00000024908	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
STK32C	ENSCAFG00000011107	ENSCAFT00000017677	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
STK39	ENSCAFG00000011768	ENSCAFT00000018748	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
STKLD1	ENSCAFG00000019765	ENSCAFT00000031425	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
STOML1	ENSCAFG00000017842	ENSCAFT00000028305	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
STPG1	ENSCAFG00000012966	ENSCAFT00000020574	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
STRAP	ENSCAFG00000012679	ENSCAFT00000020131	protein_coding	0	0	0	4	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
STRC	ENSCAFG00000013173	ENSCAFT00000020918	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
STT3A	ENSCAFG00000010780	ENSCAFT00000017246	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
STX3	ENSCAFG00000030417	ENSCAFT00000047040	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
STX5	ENSCAFG00000015540	ENSCAFT00000024637	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
STX8	ENSCAFG00000017413	ENSCAFT00000027596	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
STX8	ENSCAFG00000017413	ENSCAFT00000047175	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
STXBP5	ENSCAFG00000000353	ENSCAFT00000000560	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
STXBP5	ENSCAFG00000000353	ENSCAFT00000000561	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
STXBP5L	ENSCAFG00000011430	ENSCAFT00000018158	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SUCLG1	ENSCAFG00000007987	ENSCAFT00000012800	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SUCLG2	ENSCAFG00000006612	ENSCAFT00000010699	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SUCLG2	ENSCAFG00000006612	ENSCAFT00000010726	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SUCO	ENSCAFG00000014685	ENSCAFT00000023323	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
SUGCT	ENSCAFG00000003556	ENSCAFT00000005705	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
SUGP2	ENSCAFG00000014431	ENSCAFT00000022946	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
SUGP2	ENSCAFG00000014431	ENSCAFT00000022960	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
SUGP2	ENSCAFG00000014431	ENSCAFT00000043444	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SULT1C4	ENSCAFG00000023655	ENSCAFT00000003238	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SULT2B1	ENSCAFG00000003981	ENSCAFT00000006386	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SUN1	ENSCAFG00000011273	ENSCAFT00000017916	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SUN1	ENSCAFG00000011273	ENSCAFT00000017926	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
SUN2	ENSCAFG00000001371	ENSCAFT00000002119	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SUN2	ENSCAFG00000001371	ENSCAFT00000048622	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SUPT5H	ENSCAFG00000005469	ENSCAFT00000008856	protein_coding	0	1	0	5	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	1	0	0	0	0	0
SUSD1	ENSCAFG00000003013	ENSCAFT00000004830	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SUSD4	ENSCAFG00000011373	ENSCAFT00000018068	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SUSD4	ENSCAFG00000011373	ENSCAFT00000048796	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SV2B	ENSCAFG00000011274	ENSCAFT00000017951	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SV2C	ENSCAFG00000009330	ENSCAFT00000014862	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
SVIL	ENSCAFG00000004006	ENSCAFT00000006428	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
