# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
SLC5A4	ENSCAFG00000013498	ENSCAFT00000044229	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC6A11	ENSCAFG00000023412	ENSCAFT00000008108	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A3	ENSCAFG00000010574	ENSCAFT00000016949	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC6A3	ENSCAFG00000010574	ENSCAFT00000017038	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLC7A14	ENSCAFG00000014912	ENSCAFT00000023686	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLC8B1	ENSCAFG00000009061	ENSCAFT00000046446	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SLC9A9	ENSCAFG00000008028	ENSCAFT00000012813	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SLCO4A1	ENSCAFG00000012710	ENSCAFT00000020151	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SLIT2	ENSCAFG00000016608	ENSCAFT00000026343	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SLIT3	ENSCAFG00000017027	ENSCAFT00000026988	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
SLITRK4	ENSCAFG00000019037	ENSCAFT00000030231	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SMAD3	ENSCAFG00000017388	ENSCAFT00000027577	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SMAD5	ENSCAFG00000001094	ENSCAFT00000001670	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SMARCD1	ENSCAFG00000008306	ENSCAFT00000013194	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SMARCD1	ENSCAFG00000008306	ENSCAFT00000048521	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SMC6	ENSCAFG00000003729	ENSCAFT00000006012	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SMCHD1	ENSCAFG00000018420	ENSCAFT00000029257	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SMG5	ENSCAFG00000016839	ENSCAFT00000026665	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SMIM24	ENSCAFG00000019228	ENSCAFT00000030514	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SMNDC1	ENSCAFG00000010720	ENSCAFT00000017054	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SMNDC1	ENSCAFG00000010720	ENSCAFT00000048029	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SMURF1	ENSCAFG00000015133	ENSCAFT00000024051	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SMURF1	ENSCAFG00000015133	ENSCAFT00000049516	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SMYD2	ENSCAFG00000012460	ENSCAFT00000019777	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SNCAIP	ENSCAFG00000000522	ENSCAFT00000000818	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SNED1	ENSCAFG00000012816	ENSCAFT00000020346	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
SNED1	ENSCAFG00000012816	ENSCAFT00000020351	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
SNX11	ENSCAFG00000016833	ENSCAFT00000026645	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SOCS6	ENSCAFG00000000036	ENSCAFT00000000054	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SOHLH1	ENSCAFG00000019746	ENSCAFT00000031402	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SOHLH1	ENSCAFG00000019746	ENSCAFT00000043567	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
SOHLH1	ENSCAFG00000019746	ENSCAFT00000046925	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
SORCS2	ENSCAFG00000014403	ENSCAFT00000022915	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
SORCS3	ENSCAFG00000010623	ENSCAFT00000016888	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SORCS3	ENSCAFG00000010623	ENSCAFT00000048390	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SOX10	ENSCAFG00000001436	ENSCAFT00000002231	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SOX30	ENSCAFG00000017351	ENSCAFT00000027489	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SOX30	ENSCAFG00000017351	ENSCAFT00000046150	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SP1	ENSCAFG00000006950	ENSCAFT00000011152	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SPATC1L	ENSCAFG00000011938	ENSCAFT00000018952	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SPEF2	ENSCAFG00000018767	ENSCAFT00000029790	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SPEF2	ENSCAFG00000018767	ENSCAFT00000044134	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SPOCK3	ENSCAFG00000008936	ENSCAFT00000014213	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SPOUT1	ENSCAFG00000020032	ENSCAFT00000031880	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SPPL3	ENSCAFG00000010485	ENSCAFT00000016663	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SPPL3	ENSCAFG00000010485	ENSCAFT00000046192	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SPRED2	ENSCAFG00000003219	ENSCAFT00000005173	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SPTAN1	ENSCAFG00000020049	ENSCAFT00000031902	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SPTAN1	ENSCAFG00000020049	ENSCAFT00000043657	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SPTBN5	ENSCAFG00000009849	ENSCAFT00000015654	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SREK1IP1	ENSCAFG00000007295	ENSCAFT00000011671	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
SRGAP3	ENSCAFG00000005535	ENSCAFT00000008920	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SRPK1	ENSCAFG00000001364	ENSCAFT00000002114	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SRPX2	ENSCAFG00000017527	ENSCAFT00000027769	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SRRT	ENSCAFG00000023538	ENSCAFT00000022237	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SSB	ENSCAFG00000012418	ENSCAFT00000038572	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SSPO	ENSCAFG00000004506	ENSCAFT00000007296	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SSPO	ENSCAFG00000004506	ENSCAFT00000044018	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SSR1	ENSCAFG00000009533	ENSCAFT00000015146	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SSRP1	ENSCAFG00000007947	ENSCAFT00000012707	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
SSRP1	ENSCAFG00000007947	ENSCAFT00000049552	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
ST6GALNAC5	ENSCAFG00000020386	ENSCAFT00000032464	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ST7L	ENSCAFG00000013597	ENSCAFT00000021579	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
STAB2	ENSCAFG00000007334	ENSCAFT00000011754	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
STAB2	ENSCAFG00000007334	ENSCAFT00000044686	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
STAC	ENSCAFG00000004768	ENSCAFT00000007670	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
STAG1	ENSCAFG00000007380	ENSCAFT00000011884	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
STAM2	ENSCAFG00000005790	ENSCAFT00000009335	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
STAP2	ENSCAFG00000019095	ENSCAFT00000030322	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
STARD10	ENSCAFG00000005663	ENSCAFT00000009119	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
STK11IP	ENSCAFG00000015687	ENSCAFT00000024856	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
STK24	ENSCAFG00000005625	ENSCAFT00000009081	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
STK38L	ENSCAFG00000011145	ENSCAFT00000017749	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
STK39	ENSCAFG00000011768	ENSCAFT00000018748	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
STMN4	ENSCAFG00000008715	ENSCAFT00000013855	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
STMN4	ENSCAFG00000008715	ENSCAFT00000039833	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
STMN4	ENSCAFG00000008715	ENSCAFT00000043817	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
STRA8	ENSCAFG00000003213	ENSCAFT00000043285	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
STUB1	ENSCAFG00000031099	ENSCAFT00000049790	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
STXBP5	ENSCAFG00000000353	ENSCAFT00000000560	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
STXBP5	ENSCAFG00000000353	ENSCAFT00000000561	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
STXBP5L	ENSCAFG00000011430	ENSCAFT00000018158	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
STYK1	ENSCAFG00000013417	ENSCAFT00000021288	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
SULT1C3	ENSCAFG00000023398	ENSCAFT00000003261	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SULT1C4	ENSCAFG00000023655	ENSCAFT00000003238	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SUN5	ENSCAFG00000007323	ENSCAFT00000011724	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SUPT16H	ENSCAFG00000005576	ENSCAFT00000009018	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SUSD6	ENSCAFG00000016582	ENSCAFT00000026258	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SUZ12	ENSCAFG00000018498	ENSCAFT00000029373	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SV2C	ENSCAFG00000009330	ENSCAFT00000014862	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SWAP70	ENSCAFG00000007424	ENSCAFT00000011904	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SYN2	ENSCAFG00000004994	ENSCAFT00000008029	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SYNE2	ENSCAFG00000015819	ENSCAFT00000025088	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SYNJ2	ENSCAFG00000000644	ENSCAFT00000000998	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SYNPO	ENSCAFG00000018091	ENSCAFT00000028748	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SYNPO2	ENSCAFG00000012424	ENSCAFT00000019716	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SYTL4	ENSCAFG00000017529	ENSCAFT00000027774	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SYVN1	ENSCAFG00000013916	ENSCAFT00000022084	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TAC4	ENSCAFG00000016960	ENSCAFT00000036062	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TANC1	ENSCAFG00000009370	ENSCAFT00000014914	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TARBP2	ENSCAFG00000006874	ENSCAFT00000011057	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TARBP2	ENSCAFG00000006874	ENSCAFT00000049535	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TAS1R2	ENSCAFG00000015468	ENSCAFT00000024558	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TAS1R2	ENSCAFG00000015468	ENSCAFT00000044204	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TAS1R2	ENSCAFG00000015468	ENSCAFT00000045210	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TAX1BP1	ENSCAFG00000002995	ENSCAFT00000004812	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TAX1BP1	ENSCAFG00000002995	ENSCAFT00000004815	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TBC1D1	ENSCAFG00000016208	ENSCAFT00000025730	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
TBC1D1	ENSCAFG00000016208	ENSCAFT00000048011	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
TBC1D22A	ENSCAFG00000000745	ENSCAFT00000001151	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
TBC1D2B	ENSCAFG00000014159	ENSCAFT00000022473	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TBC1D4	ENSCAFG00000005044	ENSCAFT00000008111	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TBC1D4	ENSCAFG00000005044	ENSCAFT00000043637	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TBC1D4	ENSCAFG00000005044	ENSCAFT00000046488	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TBCB	ENSCAFG00000006591	ENSCAFT00000010633	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TBCD	ENSCAFG00000013063	ENSCAFT00000020759	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TBCD	ENSCAFG00000013063	ENSCAFT00000047813	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TBX21	ENSCAFG00000016705	ENSCAFT00000026451	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TCF19	ENSCAFG00000000483	ENSCAFT00000000764	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TCF7L2	ENSCAFG00000011005	ENSCAFT00000017510	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TCFL5	ENSCAFG00000024809	ENSCAFT00000038353	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
TCIRG1	ENSCAFG00000010972	ENSCAFT00000017517	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TDP1	ENSCAFG00000017500	ENSCAFT00000027726	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TDRD9	ENSCAFG00000018311	ENSCAFT00000029095	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TDRD9	ENSCAFG00000018311	ENSCAFT00000029096	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TDRD9	ENSCAFG00000018311	ENSCAFT00000043378	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TEAD1	ENSCAFG00000007976	ENSCAFT00000012842	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TEAD1	ENSCAFG00000007976	ENSCAFT00000012846	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TECPR2	ENSCAFG00000018054	ENSCAFT00000028689	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TENM1	ENSCAFG00000018631	ENSCAFT00000029594	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TENM1	ENSCAFG00000018631	ENSCAFT00000029596	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TENM3	ENSCAFG00000008123	ENSCAFT00000013138	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TENM3	ENSCAFG00000008123	ENSCAFT00000045575	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TENM4	ENSCAFG00000004731	ENSCAFT00000007634	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TEPSIN	ENSCAFG00000005719	ENSCAFT00000009216	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TESMIN	ENSCAFG00000010766	ENSCAFT00000048790	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TEX35	ENSCAFG00000014010	ENSCAFT00000037891	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TFAP2C	ENSCAFG00000011996	ENSCAFT00000019057	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TFEB	ENSCAFG00000001599	ENSCAFT00000002508	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TGM1	ENSCAFG00000012182	ENSCAFT00000019351	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
THBS4	ENSCAFG00000008975	ENSCAFT00000014307	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THEGL	ENSCAFG00000032239	ENSCAFT00000048861	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
THEGL	ENSCAFG00000032239	ENSCAFT00000049199	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
THNSL1	ENSCAFG00000004265	ENSCAFT00000006843	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
THOC5	ENSCAFG00000012262	ENSCAFT00000019506	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
THRA	ENSCAFG00000016173	ENSCAFT00000025690	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
THY1	ENSCAFG00000029265	ENSCAFT00000045542	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
TIA1	ENSCAFG00000003341	ENSCAFT00000005363	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TIAM1	ENSCAFG00000008853	ENSCAFT00000014058	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TIAM1	ENSCAFG00000008853	ENSCAFT00000014061	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TIMM44	ENSCAFG00000018346	ENSCAFT00000029152	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TLE2	ENSCAFG00000019293	ENSCAFT00000030660	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TLX1	ENSCAFG00000009833	ENSCAFT00000015614	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TMA16	ENSCAFG00000008799	ENSCAFT00000013979	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TMEM109	ENSCAFG00000031096	ENSCAFT00000046717	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
TMEM116	ENSCAFG00000008770	ENSCAFT00000013932	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TMEM123	ENSCAFG00000030873	ENSCAFT00000043249	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TMEM132A	ENSCAFG00000016405	ENSCAFT00000026016	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TMEM132D	ENSCAFG00000006812	ENSCAFT00000010957	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TMEM132D	ENSCAFG00000006812	ENSCAFT00000049250	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
TMEM156	ENSCAFG00000016155	ENSCAFT00000025633	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM170B	ENSCAFG00000029352	ENSCAFT00000044167	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TMEM251	ENSCAFG00000017588	ENSCAFT00000027881	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM26	ENSCAFG00000031918	ENSCAFT00000049752	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM61	ENSCAFG00000018992	ENSCAFT00000030158	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TMEM63A	ENSCAFG00000016154	ENSCAFT00000025640	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TMEM79	ENSCAFG00000016836	ENSCAFT00000026648	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TMEM86A	ENSCAFG00000031339	ENSCAFT00000043489	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TMPRSS7	ENSCAFG00000010419	ENSCAFT00000016553	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TMPRSS7	ENSCAFG00000010419	ENSCAFT00000048369	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TMTC2	ENSCAFG00000005914	ENSCAFT00000009546	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TMTC4	ENSCAFG00000005865	ENSCAFT00000009463	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TNFRSF11A	ENSCAFG00000000075	ENSCAFT00000000128	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TNFRSF13C	ENSCAFG00000001005	ENSCAFT00000001546	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
